Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
8540934822,"Feb 11, 2023, 8:14:22 AM",Course à pied matinale,Run,,3181,8.96,,,false,,,activities/8540934822.gpx,,,3181.0,3159.0,8961.400390625,5.290002346038818,2.8367838859558105,54.71452713012695,54.71452713012695,7.400000095367432,31.0,19.955610275268555,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9061.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.817164421081543,4923.10009765625,,,,,,,,,,,,""
8569475549,"Feb 16, 2023, 7:07:42 AM",Course à pied matinale,Run,,3162,9.10,,,false,,,activities/8569475549.gpx,,,3162.0,3158.0,9108.3994140625,6.782000541687012,2.884230375289917,54.709346771240234,54.709346771240234,7.400000095367432,31.0,19.14913558959961,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9203.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8805816173553467,5059.7001953125,,,,,,,,,,,,""
8579716722,"Feb 18, 2023, 8:31:29 AM",Course à pied matinale,Run,,3285,9.05,,,false,,,activities/8579716722.gpx,,,3285.0,3285.0,9055.91015625,4.991999626159668,2.7567458152770996,54.68467712402344,54.68467712402344,7.400000095367432,31.0,22.23149299621582,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9152.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7567458152770996,4912.7001953125,,,,,,,,,,,,""
8596748887,"Feb 21, 2023, 7:20:46 AM",Course à pied matinale,Run,,3234,9.03,,,false,,,activities/8596748887.gpx,,,3234.0,3227.0,9032.099609375,4.894000053405762,2.798915386199951,54.733970642089844,54.733970642089844,7.400000095367432,31.0,24.0150089263916,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9137.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7928569316864014,4934.0,,,,,,,,,,,,""
8607694082,"Feb 23, 2023, 6:37:14 AM",Course à pied matinale,Run,,1458,4.46,,,false,,,activities/8607694082.gpx,,,1458.0,1448.0,4463.0,6.259999752044678,3.0821824073791504,23.155366897583008,28.155366897583008,7.400000095367432,31.0,10.050206184387207,-0.11203226447105408,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4494.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.061042547225952,2777.60009765625,,,,,,,,,,,,""
8607786856,"Feb 23, 2023, 7:05:57 AM",Course à pied matinale,Run,,1639,4.35,,,false,,,activities/8607786856.gpx,,,1639.0,1601.0,4351.740234375,6.102002143859863,2.7181386947631836,28.835294723510742,19.735294342041016,7.800000190734863,31.0,15.721861839294434,0.209111750125885,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4419.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6551191806793213,2351.89990234375,,,,,,,,,,,,""
8618091127,"Feb 25, 2023, 8:08:22 AM",Course à pied matinale,Run,,4833,12.93,,,false,,,activities/8618091127.gpx,,,4833.0,4825.0,12933.8896484375,4.969922065734863,2.6805989742279053,59.70718765258789,59.70718765258789,7.400000095367432,31.0,14.795172691345215,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,13059.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.676161766052246,5578.2001953125,,,,,,,,,,,,""
8634755194,"Feb 28, 2023, 7:23:37 AM",Course à pied matinale,Run,,4561,13.52,,,false,,,activities/8634755194.gpx,,,4561.0,4558.0,13520.30078125,7.4379987716674805,2.9662792682647705,29.762256622314453,29.36225700378418,4.900000095367432,13.899999618530273,15.728375434875488,0.002958514029160142,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,13591.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9643280506134033,2463.5,,,,,,,,,,,,""
8645905220,"Mar 2, 2023, 6:46:22 AM",Course à pied matinale,Run,,4522,12.88,,,false,,,activities/8645905220.gpx,,,4522.0,4502.0,12887.23046875,5.316000461578369,2.8625566959381104,59.700191497802734,59.700191497802734,7.400000095367432,31.0,17.167320251464844,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12994.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.849896192550659,5812.7998046875,,,,,,,,,,,,""
8656288545,"Mar 4, 2023, 6:53:29 AM",Course à pied matinale,Run,,5986,16.90,,,false,,,activities/8656288545.gpx,,,5986.0,5968.0,16900.470703125,5.016015529632568,2.831848382949829,41.49454116821289,56.3945426940918,4.099999904632568,31.0,12.536728858947754,-0.08816322684288025,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,16949.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8233327865600586,3407.199951171875,,,,,,,,,,,,""
